,customers_id,recêncy,first_purchase,frequency,amount
5835,96360,2812,2812,1,15.0
5836,96370,1096,2812,4,100.0
5837,96380,731,2812,7,47.142857142857146
5838,96390,2812,2812,1,30.0
5839,96400,2428,2812,2,30.0
5840,96410,2812,2812,1,30.0
5841,96420,2809,2809,1,60.0
5842,96430,2809,2809,1,30.0
5843,96440,366,2809,3,65.0
5844,96450,2194,2809,2,25.0
5845,96460,2809,2809,1,30.0
5846,96470,2591,2809,3,75.0
5847,96480,213,2809,8,28.75
5848,96490,2809,2809,1,20.0
5849,96500,2809,2809,1,20.0
5850,96510,1932,2809,3,30.0
5851,96520,2809,2809,1,50.0
5852,96530,2809,2809,1,30.0
5853,96540,157,2809,6,90.0
5854,96550,2809,2809,1,20.0
5855,96570,2058,2809,2,40.0
5856,96580,1,2808,8,18.75
5857,96590,1,2808,8,20.0
5858,96600,2194,2808,3,50.0
5859,96610,1310,2808,3,30.0
5860,96620,1324,2808,6,316.6666666666667
5861,96630,188,2808,6,28.333333333333332
5862,96640,2808,2808,1,30.0
5863,96650,2808,2808,1,80.0
5864,96660,2053,2808,3,28.333333333333332
5865,96670,1710,2808,5,38.0
5866,96680,2808,2808,1,10.0
5867,96700,3,2808,8,13.625
5868,96710,2808,2808,1,30.0
5869,96720,50,2808,7,207.85714285714286
5870,96730,2808,2808,1,20.0
5871,96740,609,2808,3,33.333333333333336
5872,96750,27,2808,6,28.333333333333332
5873,96760,2808,2808,1,20.0
5874,96770,2808,2808,1,150.0
5875,96780,2009,2808,5,24.0
5876,96800,2795,2795,1,15.0
5877,96830,9,2807,7,41.42857142857143
5878,96840,9,2807,8,112.5
5879,96850,226,2807,7,30.0
5880,96860,339,2807,9,30.0
5881,96870,1757,2807,4,137.5
5882,96880,2807,2807,1,100.0
5883,96890,1104,2807,5,32.0
5884,96910,2807,2807,1,30.0
5885,96920,231,2807,7,634.2857142857143
5886,96930,2807,2807,1,20.0
5887,96940,2403,2807,2,25.0
5888,96950,281,2807,8,100.0
5889,96960,198,2807,5,36.0
5890,96970,294,2807,2,60.0
5891,96980,15,2807,13,14.461538461538462
5892,96990,248,2807,7,50.714285714285715
5893,97000,31,2807,10,29.5
5894,97010,1096,2807,4,112.5
5895,97020,2548,2807,2,45.0
5896,97030,2807,2807,1,30.0
5897,97040,2194,2807,2,7.5
5898,97050,2806,2806,1,25.0
5899,97060,2806,2806,1,30.0
5900,97070,2806,2806,1,60.0
5901,97080,1409,2806,5,29.0
5902,97090,2806,2806,1,30.0
5903,97100,2806,2806,1,100.0
5904,97110,1535,2806,4,175.0
5905,97120,2403,2806,2,40.0
5906,97130,1476,2806,3,36.666666666666664
5907,97140,385,2806,8,45.625
5908,97150,2053,2806,2,15.0
5909,97160,2806,2806,1,15.0
5910,97170,2806,2806,1,30.0
5911,97180,2192,2806,2,17.5
5912,97190,2065,2806,2,30.0
5913,97200,1647,2806,3,23.333333333333332
5914,97210,2443,2806,3,23.333333333333332
5915,97220,2194,2806,2,45.0
5916,97230,2417,2806,2,30.0
5917,97240,2009,2806,6,28.333333333333332
5918,97250,2806,2806,1,30.0
5919,97260,2806,2806,1,15.0
5920,97270,2806,2806,1,50.0
5921,97280,469,2806,11,35.45454545454545
5922,97290,2486,2806,2,25.0
5923,97300,1575,2806,4,27.5
5924,97310,2192,2806,3,116.66666666666667
5925,97320,2806,2806,1,10.0
5926,97330,2074,2806,4,27.5
5927,97340,24,2806,9,73.88888888888889
5928,97350,28,2806,7,40.0
5929,97360,2806,2806,1,10.0
5930,97470,366,2802,3,133.33333333333334
5931,97480,2598,2802,2,40.0
5932,97490,616,2802,4,13.75
5933,97500,2079,2802,2,22.5
5934,97510,108,2802,10,86.0
5935,97530,2802,2802,1,20.0
5936,97550,1717,2802,3,20.0
5937,97560,2802,2802,1,30.0
5938,97570,2802,2802,1,20.0
5939,97580,2430,2802,2,22.5
5940,97590,532,2802,7,58.57142857142857
5941,97600,2802,2802,1,20.0
5942,97610,191,2802,4,30.0
5943,97620,1268,2802,5,25.4
5944,97630,2179,2802,2,32.5
5945,97640,251,2802,8,40.625
5946,97660,2802,2802,1,60.0
5947,97670,57,2802,7,77.14285714285714
5948,97690,2428,2800,2,50.0
5949,97700,2800,2800,1,25.0
5950,97710,2204,2800,3,18.333333333333332
5951,97720,2452,2800,2,22.5
5952,97730,2800,2800,1,40.0
5953,97740,281,2800,3,83.33333333333333
5954,97750,605,2800,7,57.142857142857146
5955,97760,2800,2800,1,20.0
5956,97770,974,2800,3,53.333333333333336
5957,97780,2800,2800,1,100.0
5958,97790,2254,2800,3,21.666666666666668
5959,97800,129,2800,6,83.33333333333333
5960,97810,1832,2800,3,100.0
5961,97850,2795,2795,1,500.0
5962,97860,2194,2795,3,11.666666666666666
5963,97870,2793,2793,1,60.0
5964,97880,332,2793,7,35.714285714285715
5965,97890,2211,2793,2,35.0
5966,97900,177,2793,8,90.0
5967,97920,13,2793,3,146.66666666666666
5968,97930,2793,2793,1,20.0
5969,97940,2793,2793,1,15.0
5970,97960,2793,2793,1,20.0
5971,97970,2,2793,8,45.0
5972,97990,1638,2788,4,50.0
5973,98000,2235,2788,3,48.333333333333336
5974,98010,2463,2788,2,80.0
5975,98020,2282,2788,2,75.0
5976,98040,2788,2788,1,30.0
5977,98050,1126,2788,3,40.0
5978,98060,427,2788,7,26.428571428571427
5979,98080,42,2788,8,50.625
5980,98090,2074,2788,2,30.0
5981,98100,2788,2788,1,20.0
5982,98110,1563,2788,5,29.0
5983,98120,2100,2788,2,11.0
5984,98130,237,2788,8,60.0
5985,98140,2422,2788,2,40.0
5986,98150,2788,2788,1,40.0
5987,98160,1556,2788,8,38.75
5988,98170,1862,2788,3,38.333333333333336
5989,98180,199,2787,4,32.5
5990,98190,758,2787,3,33.333333333333336
5991,98200,2211,2787,2,17.5
5992,98210,909,2787,5,21.0
5993,98220,2787,2787,1,10.0
5994,98230,2431,2787,3,53.333333333333336
5995,98250,1857,2787,3,93.33333333333333
5996,98260,2787,2787,1,30.0
5997,98270,2417,2787,2,35.0
5998,98280,2787,2787,1,35.0
5999,98290,605,2787,4,30.0
6000,98300,987,2787,4,40.0
6001,98310,2640,2787,2,55.0
6002,98320,388,2787,9,56.666666666666664
6003,98330,2787,2787,1,15.0
6004,98340,162,2787,8,38.75
6005,98370,1476,2284,2,37.5
6006,98410,2786,2786,1,20.0
6007,98420,2786,2786,1,20.0
6008,98430,2786,2786,1,20.0
6009,98440,269,2786,2,20.0
6010,98450,366,2786,6,31.666666666666668
6011,98460,1381,2786,5,56.0
6012,98470,2786,2786,1,15.0
6013,98480,2192,2786,2,35.0
6014,98490,2786,2786,1,44.0
6015,98500,2450,2786,3,21.666666666666668
6016,98510,2058,2786,2,50.0
6017,98520,15,2786,4,77.5
6018,98530,1367,2786,2,15.0
6019,98540,2784,2784,1,1000.0
6020,98550,406,2784,7,2215.285714285714
6021,98560,2784,2784,1,200.0
6022,98570,2256,2779,2,35.0
6023,98580,218,2779,9,28.88888888888889
6024,98590,2435,2779,2,45.0
6025,98600,2779,2779,1,50.0
6026,98610,1843,2779,4,10.0
6027,98620,2779,2779,1,20.0
6028,98630,2779,2779,1,40.0
6029,98640,748,2779,2,65.0
6030,98680,2557,2779,2,35.0
6031,98690,1871,2779,4,45.0
6032,98700,1897,2779,2,20.0
6033,98710,2779,2779,1,100.0
6034,98720,2779,2779,1,50.0
6035,98730,2778,2778,1,25.0
6036,98740,2778,2778,1,40.0
6037,98750,2778,2778,1,20.0
6038,98760,2778,2778,1,30.0
6039,98770,157,2778,6,23.333333333333332
6040,98780,2058,2778,3,26.666666666666668
6041,98790,584,1204,3,4000.0
6042,98820,1897,1897,1,15.0
6043,98830,1841,2778,4,601.75
6044,98850,2777,2777,1,60.0
6045,98860,2777,2777,1,165.0
6046,98870,2777,2777,1,30.0
6047,98880,367,2773,6,85.0
6048,98890,2053,2773,2,22.5
6049,98900,1563,2773,4,26.25
6050,98910,1107,2773,3,38.333333333333336
6051,98920,2773,2773,1,25.0
6052,98930,2570,2773,2,70.0
6053,98940,2773,2773,1,20.0
6054,98950,2773,2773,1,40.0
6055,98960,2773,2773,1,16.0
6056,98970,2773,2773,1,30.0
6057,98990,2773,2773,1,500.0
6058,99000,2772,2772,1,25.0
6059,99010,2772,2772,1,30.0
6060,99020,34,2772,10,91.5
6061,99030,2772,2772,1,20.0
6062,99040,2772,2772,1,30.0
6063,99050,2772,2772,1,20.0
6064,99060,373,2772,6,22.5
6065,99070,2772,2772,1,100.0
6066,99080,2207,2772,3,36.666666666666664
6067,99090,367,2263,6,51.666666666666664
6068,99110,2767,2767,1,20.0
6069,99120,6,2767,8,53.75
6070,99130,16,2767,2,27.5
6071,99140,2767,2767,1,40.0
6072,99150,1540,2767,5,42.0
6073,99160,15,2767,20,36.75
6074,99170,2053,2767,2,20.0
6075,99200,2403,2764,2,30.0
6076,99210,1,2764,7,95.71428571428571
6077,99220,2764,2764,1,50.0
6078,99230,794,2764,2,7.5
6079,99240,2763,2763,1,10.0
6080,99250,731,2763,3,43.333333333333336
6081,99260,34,2763,8,29.375
6082,99270,2763,2763,1,30.0
6083,99290,2577,2577,1,30.0
6084,99310,1449,2760,5,29.0
6085,99320,1387,2760,2,30.0
6086,99330,290,2760,8,92.5
6087,99340,1029,2760,3,31.333333333333332
6088,99350,2179,2760,2,25.0
6089,99360,2760,2760,1,20.0
6090,99370,940,2760,5,38.0
6091,99380,2192,2760,2,40.0
6092,99390,2050,2759,2,25.0
6093,99400,168,2759,10,92.5
6094,99420,1387,2759,2,42.5
6095,99430,31,2759,3,100.0
6096,99440,498,2759,5,24.0
6097,99450,2759,2759,1,15.0
6098,99460,2759,2759,1,25.0
6099,99470,2,2759,6,58.333333333333336
6100,99480,31,2759,3,40.0
6101,99490,402,2759,3,80.0
6102,99500,2759,2759,1,20.0
6103,99510,2759,2759,1,25.0
6104,99520,2759,2759,1,40.0
6105,99540,2759,2759,1,20.0
6106,99550,2759,2759,1,30.0
6107,99560,1897,2759,2,20.0
6108,99570,2557,2759,2,55.0
6109,99590,1848,2631,2,25.0
6110,99620,1850,2221,2,50.0
6111,99640,76,1387,4,30.0
6112,99660,2758,2758,1,20.0
6113,99670,2758,2758,1,40.0
6114,99680,2758,2758,1,50.0
6115,99690,1104,2758,5,37.0
6116,99700,2758,2758,1,20.0
6117,99710,2757,2757,1,40.0
6118,99720,408,2757,2,50.0
6119,99730,2757,2757,1,10.0
6120,99740,2757,2757,1,10.0
6121,99750,828,2757,5,20.0
6122,99760,2757,2757,1,20.0
6123,99770,2757,2757,1,30.0
6124,99780,1394,2757,3,43.333333333333336
6125,99790,2757,2757,1,20.0
6126,99800,2757,2757,1,2007.0
6127,99810,45,2757,3,23.333333333333332
6128,99820,2753,2753,1,30.0
6129,99830,386,2753,5,52.0
6130,99840,2753,2753,1,20.0
6131,99850,1364,2753,2,40.0
6132,99860,2753,2753,1,20.0
6133,99870,1394,2753,2,40.0
6134,99880,2753,2753,1,20.0
6135,99890,2753,2753,1,20.0
6136,99900,2501,2753,2,40.0
6137,99930,2752,2752,1,20.0
6138,99940,2752,2752,1,30.0
6139,99950,1097,2752,2,30.0
6140,99960,2752,2752,1,2007.0
6141,99970,30,2750,10,46.5
6142,99980,2750,2750,1,50.0
6143,99990,2750,2750,1,60.0
6144,100000,2072,2750,2,35.0
6145,100010,413,2750,7,27.857142857142858
6146,100020,2750,2750,1,30.0
6147,100030,2750,2750,1,20.0
6148,100040,2121,2750,2,20.0
6149,100050,2750,2750,1,20.0
6150,100060,2750,2750,1,20.0
6151,100070,1462,2750,5,21.0
6152,100080,62,2750,8,15.625
6153,100090,2750,2750,1,50.0
6154,100100,294,294,1,50.0
6155,100120,1829,2750,3,16.666666666666668
6156,100130,2750,2750,1,20.0
6157,100140,13,2750,4,51.25
6158,100150,2212,2750,3,21.666666666666668
6159,100170,1540,2746,4,27.5
6160,100180,1745,2746,6,345.0
6161,100190,2746,2746,1,30.0
6162,100200,798,2746,2,20.0
6163,100210,2079,2746,3,23.333333333333332
6164,100220,1401,2746,2,15.0
6165,100230,2746,2746,1,10.0
6166,100240,2745,2745,1,25.0
6167,100250,2053,2745,2,30.0
6168,100260,1,2745,8,73.75
6169,100270,2745,2745,1,15.0
6170,100280,25,2557,10,40.0
6171,100290,1,2745,9,141.11111111111111
6172,100300,2743,2743,1,50.0
6173,100310,2743,2743,1,40.0
6174,100320,2743,2743,1,40.0
6175,100330,2743,2743,1,25.0
6176,100340,1387,2743,2,37.5
6177,100350,2743,2743,1,20.0
6178,100360,2743,2743,1,25.0
6179,100370,2072,2743,2,25.0
6180,100380,2743,2743,1,10.0
6181,100390,2743,2743,1,100.0
6182,100400,1462,2743,4,32.5
6183,100430,31,2282,2,30.0
6184,100450,2466,2739,2,15.0
6185,100460,1273,2739,3,35.0
6186,100470,793,2739,3,28.333333333333332
6187,100480,731,2739,4,20.0
6188,100490,97,2739,7,37.142857142857146
6189,100500,2739,2739,1,20.0
6190,100510,2739,2739,1,30.0
6191,100520,1934,2739,2,50.0
6192,100530,2555,2739,2,40.0
6193,100540,731,2739,4,30.0
6194,100550,2739,2739,1,25.0
6195,100560,1465,2739,4,97.5
6196,100570,1401,2739,3,91.66666666666667
6197,100580,119,2739,11,104.54545454545455
6198,100590,1486,2739,4,28.75
6199,100600,2739,2739,1,30.0
6200,100610,2739,2739,1,30.0
6201,100620,2738,2738,1,150.0
6202,100630,3,2738,8,39.375
6203,100640,2738,2738,1,40.0
6204,100650,2738,2738,1,10.0
6205,100660,366,2738,7,71.42857142857143
6206,100670,2736,2736,1,20.0
6207,100680,2410,2736,3,23.333333333333332
6208,100690,2736,2736,1,80.0
6209,100700,314,2736,9,67.22222222222223
6210,100710,2044,2736,2,35.0
6211,100720,15,2736,7,80.0
6212,100730,1,2736,4,27.5
6213,100740,2736,2736,1,10.0
6214,100750,2736,2736,1,10.0
6215,100760,276,2736,8,53.75
6216,100770,2736,2736,1,40.0
6217,100780,2736,2736,1,20.0
6218,100790,2736,2736,1,40.0
6219,100800,1409,2736,3,15.0
6220,100810,2481,2736,2,25.0
6221,100820,2736,2736,1,20.0
6222,100830,92,2736,7,50.0
6223,100850,1462,2736,5,82.0
6224,100860,23,2736,12,76.25
6225,100880,2736,2736,1,20.0
6226,100890,2736,2736,1,15.0
6227,100900,2121,2736,3,23.333333333333332
6228,100910,1042,2736,8,86.25
6229,100920,2557,2736,2,40.0
6230,100930,2736,2736,1,20.0
6231,100940,57,2736,15,30.0
6232,100950,2736,2736,1,50.0
6233,100960,1387,2736,2,30.0
6234,100970,273,2736,9,76.11111111111111
6235,100980,2736,2736,1,10.0
6236,100990,112,2736,8,40.0
6237,101000,995,2736,10,27.0
6238,101010,1373,2736,2,40.0
6239,101020,2736,2736,1,20.0
6240,101030,157,2736,3,43.333333333333336
6241,101040,2192,2736,3,13.333333333333334
6242,101050,1647,2736,4,16.25
6243,101060,328,2736,7,44.285714285714285
6244,101090,198,2736,7,33.57142857142857
6245,101100,2731,2731,1,50.0
6246,101110,1084,2731,2,25.0
6247,101120,2211,2731,2,17.5
6248,101130,2059,2731,2,40.0
6249,101140,1387,2731,2,20.0
6250,101150,73,2731,15,85.33333333333333
6251,101160,59,2731,5,36.0
6252,101170,8,2731,7,50.0
6253,101180,2631,2731,2,20.0
6254,101190,2731,2731,1,20.0
6255,101200,2731,2731,1,40.0
6256,101210,2065,2731,2,20.0
6257,101220,286,2731,11,42.72727272727273
6258,101230,2731,2731,1,40.0
6259,101240,2731,2731,1,30.0
6260,101250,2731,2731,1,10.0
6261,101260,2731,2731,1,30.0
6262,101270,2046,2731,2,100.0
6263,101280,133,2731,7,41.42857142857143
6264,101290,2731,2731,1,10.0
6265,101300,2731,2731,1,30.0
6266,101310,2731,2731,1,50.0
6267,101320,520,2731,7,24.285714285714285
6268,101330,2494,2731,3,26.666666666666668
6269,101340,636,2731,4,33.75
6270,101350,2731,2731,1,10.0
6271,101360,2100,2731,3,23.333333333333332
6272,101370,2731,2731,1,30.0
6273,101380,2731,2731,1,15.0
6274,101390,181,2731,8,93.75
6275,101400,2731,2731,1,40.0
6276,101410,34,2731,5,20.0
6277,101420,2731,2731,1,15.0
6278,101430,2731,2731,1,50.0
6279,101440,13,2731,6,50.0
6280,101450,2731,2731,1,10.0
6281,101460,1780,1780,1,30.0
6282,101470,2730,2730,1,25.0
6283,101490,2729,2729,1,10.0
6284,101500,2729,2729,1,50.0
6285,101510,1617,2729,4,100.0
6286,101520,2729,2729,1,30.0
6287,101530,2025,2729,2,30.0
6288,101540,2729,2729,1,15.0
6289,101550,2729,2729,1,15.0
6290,101560,2032,2729,2,50.0
6291,101570,2729,2729,1,70.0
6292,101580,2729,2729,1,25.0
6293,101590,398,2729,5,18.0
6294,101600,2729,2729,1,20.0
6295,101610,2729,2729,1,30.0
6296,101620,2570,2729,2,30.0
6297,101640,2729,2729,1,20.0
6298,101650,1687,2729,3,40.0
6299,101660,1378,2729,2,10.0
6300,101670,15,2729,5,28.0
6301,101680,625,2729,6,8.333333333333334
6302,101690,2004,2729,3,60.0
6303,101700,2128,2729,2,9.0
6304,101720,2729,2729,1,16.0
6305,101740,2192,2729,2,105.0
6306,101760,2729,2729,1,20.0
6307,101780,157,2724,6,56.666666666666664
6308,101790,65,2724,9,48.888888888888886
6309,101800,2724,2724,1,20.0
6310,101810,2724,2724,1,25.0
6311,101820,2724,2724,1,20.0
6312,101830,2724,2724,1,15.0
6313,101840,2724,2724,1,10.0
6314,101850,79,2724,2,100.0
6315,101860,2023,2724,2,22.0
6316,101870,2724,2724,1,40.0
6317,101880,797,2724,4,28.75
6318,101890,87,2724,4,42.5
6319,101900,2724,2724,1,20.0
6320,101910,2724,2724,1,30.0
6321,101920,2261,2724,2,20.0
6322,101930,2724,2724,1,10.0
6323,101950,2407,2407,1,30.0
6324,101960,2724,2724,1,2007.0
6325,101970,295,2722,3,36.666666666666664
6326,101980,805,2722,4,15.0
6327,101990,2722,2722,1,20.0
6328,102000,2722,2722,1,40.0
6329,102010,2722,2722,1,20.0
6330,102020,1407,2722,2,50.0
6331,102030,2722,2722,1,40.0
6332,102040,2282,2722,3,26.666666666666668
6333,102050,2722,2722,1,40.0
6334,102060,2722,2722,1,25.0
6335,102070,2722,2722,1,30.0
6336,102080,2722,2722,1,30.0
6337,102090,1827,2722,4,25.0
6338,102100,1387,2722,3,10.0
6339,102120,2722,2722,1,30.0
6340,102130,2192,2722,2,17.5
6341,102140,2722,2722,1,100.0
6342,102150,2722,2722,1,40.0
6343,102160,2722,2722,1,20.0
6344,102170,469,2722,11,79.0909090909091
6345,102180,2722,2722,1,15.0
6346,102190,17,2722,6,43.333333333333336
6347,102200,2722,2722,1,185.74
6348,102210,210,2718,7,44.285714285714285
6349,102220,2718,2718,1,10.0
6350,102230,2457,2718,2,25.0
6351,102240,2718,2718,1,20.0
6352,102250,2718,2718,1,20.0
6353,102260,2718,2718,1,40.0
6354,102270,2053,2718,3,13.333333333333334
6355,102280,231,2718,7,75.71428571428571
6356,102290,83,2718,8,67.5
6357,102300,2718,2718,1,50.0
6358,102310,2241,2718,3,46.666666666666664
6359,102320,2718,2718,1,15.0
6360,102330,2718,2718,1,30.0
6361,102340,2718,2718,1,40.0
6362,102350,2718,2718,1,50.0
6363,102360,2718,2718,1,100.0
6364,102370,175,2718,8,45.0
6365,102380,2718,2718,1,25.0
6366,102390,1738,2717,3,16.666666666666668
6367,102400,2717,2717,1,10.0
6368,102410,1612,2717,3,20.0
6369,102420,2717,2717,1,15.0
6370,102430,2717,2717,1,10.0
6371,102440,637,2717,5,62.0
6372,102450,2717,2717,1,20.0
6373,102460,2717,2717,1,20.0
6374,102490,2717,2717,1,50.0
6375,102500,199,2716,5,28.0
6376,102510,2116,2716,2,20.0
6377,102520,422,2716,3,46.666666666666664
6378,102530,2065,2716,2,25.0
6379,102540,2044,2716,3,40.0
6380,102550,2457,2716,2,20.0
6381,102570,2716,2716,1,30.0
6382,102580,2716,2716,1,30.0
6383,102590,2716,2716,1,10.0
6384,102600,770,2715,2,25.0
6385,102610,2715,2715,1,30.0
6386,102620,1462,2715,4,28.75
6387,102630,2715,2715,1,20.0
6388,102650,2711,2711,1,25.0
6389,102660,2711,2711,1,20.0
6390,102670,2204,2711,2,20.0
6391,102680,2270,2711,2,100.0
6392,102700,2711,2711,1,15.0
6393,102710,1471,2711,5,164.0
6394,102720,2711,2711,1,10.0
6395,102730,324,2711,4,15.75
6396,102740,2711,2711,1,30.0
6397,102750,2711,2711,1,10.0
6398,102760,1834,2711,3,20.0
6399,102770,2711,2711,1,20.0
6400,102780,1883,2711,2,17.5
6401,102790,399,2711,3,53.333333333333336
6402,102800,2711,2711,1,30.0
6403,102810,143,2711,3,43.333333333333336
6404,102820,618,2711,3,46.666666666666664
6405,102830,1827,2711,2,30.0
6406,102840,2711,2711,1,10.0
6407,102850,2711,2711,1,40.0
6408,102860,1387,2711,2,25.0
6409,102870,2711,2711,1,10.0
6410,102880,2547,2711,2,15.0
6411,102890,1710,2711,4,37.5
6412,102900,2711,2711,1,40.0
6413,102910,1401,2711,2,10.0
6414,102920,2711,2711,1,20.0
6415,102930,2697,2697,1,20.0
6416,102940,2710,2710,1,10.0
6417,102950,2710,2710,1,30.0
6418,102960,1864,2710,2,17.5
6419,102970,2710,2710,1,20.0
6420,102980,2710,2710,1,20.0
6421,102990,2710,2710,1,20.0
6422,103000,87,2710,11,30.90909090909091
6423,103010,2058,2710,2,20.0
6424,103020,195,2710,8,27.5
6425,103060,1387,2708,3,30.0
6426,103070,2235,2708,2,15.0
6427,103080,15,2708,4,23.75
6428,103090,1843,2708,3,16.666666666666668
6429,103100,2708,2708,1,25.0
6430,103110,2708,2708,1,25.0
6431,103120,1934,2708,4,17.5
6432,103130,2708,2708,1,20.0
6433,103140,251,2708,8,22.5
6434,103150,2241,2708,2,90.0
6435,103160,2241,2708,2,25.0
6436,103170,2708,2708,1,30.0
6437,103180,2708,2708,1,20.0
6438,103190,2708,2708,1,20.0
6439,103210,1115,2708,4,5.0
6440,103220,2708,2708,1,40.0
6441,103230,272,2708,11,22.727272727272727
6442,103240,97,2708,4,17.5
6443,103250,61,2708,7,78.57142857142857
6444,103260,2473,2708,2,20.0
6445,103270,2708,2708,1,20.0
6446,103280,2247,2708,2,20.0
6447,103290,2046,2708,2,25.0
6448,103300,2550,2708,2,55.0
6449,103310,1392,2708,2,20.0
6450,103320,1364,2708,2,10.0
6451,103330,2284,2708,2,15.0
6452,103340,2708,2708,1,40.0
6453,103350,273,2708,9,94.44444444444444
6454,103360,2708,2708,1,40.0
6455,103370,2708,2708,1,50.0
6456,103380,2708,2708,1,50.0
6457,103390,2708,2708,1,50.0
6458,103400,2708,2708,1,20.0
6459,103410,2708,2708,1,60.0
6460,103420,3,2708,8,325.0
6461,103430,1832,2703,3,21.666666666666668
6462,103440,2703,2703,1,40.0
6463,103450,2703,2703,1,20.0
6464,103460,2058,2703,2,10.0
6465,103480,2567,2703,3,18.333333333333332
6466,103490,2703,2703,1,150.0
6467,103500,1120,2703,2,25.0
6468,103520,2193,2703,2,20.0
6469,103530,1449,2703,5,46.0
6470,103540,2703,2703,1,20.0
6471,103550,2123,2703,4,30.0
6472,103560,2703,2703,1,40.0
6473,103580,2703,2703,1,15.0
6474,103600,2703,2703,1,15.0
6475,103610,2703,2703,1,30.0
6476,103620,2703,2703,1,25.0
6477,103630,430,2703,5,105.0
6478,103640,1115,2703,2,30.0
6479,103650,13,2703,4,40.0
6480,103660,2249,2703,3,25.0
6481,103670,2703,2703,1,15.0
6482,103680,2235,2703,2,15.0
6483,103690,1096,2703,6,36.666666666666664
6484,103700,15,2701,6,59.166666666666664
6485,103710,2701,2701,1,10.0
6486,103720,1163,2701,5,12.0
6487,103730,2058,2701,5,35.0
6488,103740,2634,2701,2,55.0
6489,103750,731,2701,3,43.333333333333336
6490,103760,286,2701,3,16.666666666666668
6491,103770,2701,2701,1,10.0
6492,103780,2291,2701,2,50.0
6493,103790,2038,2701,2,20.0
6494,103800,2701,2701,1,15.0
6495,103810,22,2701,6,39.166666666666664
6496,103820,2701,2701,1,30.0
6497,103830,2701,2701,1,20.0
6498,103850,77,2701,2,100.0
6499,103860,29,2701,5,61.0
6500,103870,1871,2697,4,32.5
6501,103880,1563,2697,2,40.0
6502,103890,205,2697,8,31.25
6503,103900,1757,2697,4,137.5
6504,103910,2697,2697,1,100.0
6505,103920,44,2697,8,14.375
6506,103930,2,2697,7,26.428571428571427
6507,103940,2696,2696,1,10.0
6508,103950,2241,2696,2,12.5
6509,103960,27,2696,3,18.333333333333332
6510,103970,2204,2696,2,35.0
6511,103990,2192,2192,1,10.0
6512,104010,2694,2694,1,20.0
6513,104020,2693,2693,1,20.0
6514,104030,13,2693,8,256.25
6515,104040,2080,2693,3,15.0
6516,104050,1107,1107,1,15.0
6517,104060,42,2693,7,81.42857142857143
6518,104070,2693,2693,1,40.0
6519,104080,2693,2693,1,10.0
6520,104100,2693,2693,1,20.0
6521,104110,2693,2693,1,10.0
6522,104120,2247,2693,2,62.5
6523,104130,2693,2693,1,20.0
6524,104140,2080,2693,3,23.333333333333332
6525,104160,2226,2690,2,30.0
6526,104170,952,2690,2,70.0
6527,104180,2569,2690,3,23.333333333333332
6528,104190,1128,2690,2,7.5
6529,104200,1126,2690,2,40.0
6530,104210,2690,2690,1,50.0
6531,104220,2689,2689,1,40.0
6532,104230,787,2687,2,25.0
6533,104240,265,2687,4,52.5
6534,104250,1939,2687,2,20.0
6535,104260,2687,2687,1,10.0
6536,104270,1633,2687,3,36.666666666666664
6537,104280,2044,2687,2,12.5
6538,104290,366,2687,5,94.0
6539,104300,8,2683,8,34.375
6540,104310,1668,2683,3,43.333333333333336
6541,104320,1399,2683,2,27.5
6542,104330,392,2683,3,33.333333333333336
6543,104340,1869,2682,2,70.0
6544,104350,79,2682,8,32.5
6545,104360,2680,2680,1,50.0
6546,104370,37,2680,16,19.0625
6547,104380,2680,2680,1,40.0
6548,104390,1479,2680,5,50.0
6549,104400,1589,2680,3,66.66666666666667
6550,104410,2561,2680,2,15.0
6551,104420,2680,2680,1,25.0
6552,104430,2680,2680,1,25.0
6553,104440,2065,2675,2,15.0
6554,104450,1570,2675,2,20.0
6555,104460,2226,2675,2,30.0
6556,104470,2675,2675,1,15.0
6557,104480,1,2675,8,57.5
6558,104490,2675,2675,1,10.0
6559,104500,2675,2675,1,20.0
6560,104510,59,2675,7,58.57142857142857
6561,104520,2675,2675,1,30.0
6562,104530,2284,2675,3,43.333333333333336
